jid,spg_number,spg_symbol,formula,formation_energy_peratom,func,optb88vdw_bandgap,atoms,slme,magmom_oszicar,spillage,elastic_tensor,effective_masses_300K,kpoint_length_unit,maxdiff_mesh,maxdiff_bz,encut,optb88vdw_total_energy,epsx,epsy,epsz,mepsx,mepsy,mepsz,modes,magmom_outcar,max_efg,avg_elec_mass,avg_hole_mass,icsd,dfpt_piezo_max_eij,dfpt_piezo_max_dij,dfpt_piezo_max_dielectric,dfpt_piezo_max_dielectric_electronic,dfpt_piezo_max_dielectric_ionic,max_ir_mode,min_ir_mode,n-Seebeck,p-Seebeck,n-powerfact,p-powerfact,ncond,pcond,nkappa,pkappa,ehull,Tc_supercon,dimensionality,efg,xml_data_link,typ,exfoliation_energy,spg,crys,density,poisson,raw_files,nat,bulk_modulus_kv,shear_modulus_gv,mbj_bandgap,hse_gap,reference,search
JVASP-1432,166,R-3m,NaTlO2,-1.22213,OptB88vdW,0.715,"{'lattice_mat': [[3.2336058154343954, -0.0156847839323586, 4.858829525870235], [1.4573778975782588, 2.886607383139253, 4.858829526818408], [-0.0256279781719586, -0.0156847840850996, 5.836417965838835]], 'coords': [[2.3326800000000003, 1.427625, 7.77704], [0.0, 0.0, 0.0], [3.4670041425193334, 2.121843454294533, 11.558820711173347], [1.198355857480667, 0.7334065457054681, 3.995259288826655]], 'elements': ['Na', 'Tl', 'O', 'O'], 'abc': [5.836498, 5.836497, 5.836497], 'angles': [33.8957, 33.8957, 33.8956], 'cartesian': True, 'props': ['', '', '', '']}",21.49,0.0,0.016,"[[163.7, 70.8, 44.2, 0.0, 7.2, 0.0], [70.8, 163.7, 44.2, 0.0, -7.2, 0.0], [44.2, 44.2, 113.5, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 46.4, 0.0, 7.2], [7.2, -7.2, 0.0, 0.0, 35.9, 0.0], [0.0, 0.0, 0.0, 7.2, 0.0, 35.9]]","{'p': [2.88, 2.59, 7.53], 'n': [0.25, 0.25, 0.26]}",25,0.0001,0.1089,800,-2.37732,6.0263,6.0536,5.5851,4.2444,4.2617,3.9658,"[-165.14, -106.48, -106.48, -101.01, -61.24, -61.24, -0.09, -0.08, -0.05, 148.22, 148.22, 223.68, 223.68, 250.52, 272.85, 272.85, 334.56, 437.4]",0.0,57.752,na,na,"25510,33630,644919",0.0,0.0,17.24589255,6.09140926,11.15448432,2.48,0.0,-76.63333333333334,490.8633333333334,488.20666666666665,1758.4133333333332,82972.12333333334,7506.436666666667,140167416666666.7,112977070666666.64,0.0,na,intercalated ion,"[['O', 'c', '9.789', '-1.894', '-10.317', '-1.894', '11.724', '-6.314', '-10.317', '-6.314', '-21.513'], ['Na', 'b', '-0.004', '0.001', '0.004', '0.001', '-0.005', '0.003', '0.004', '0.003', '0.009'], ['Tl', 'a', '-26.279', '5.084', '27.695', '5.084', '-31.474', '16.95', '27.695', '16.95', '57.752']]",<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-1432.xml target='_blank' >JVASP-1432</a>,bulk,na,166,trigonal,7.815,0.28,"['FD-ELAST,JVASP-1432.zip,https://ndownloader.figshare.com/files/22975922', 'DFPT,JVASP-1432.zip,https://ndownloader.figshare.com/files/22942136', 'OPT-LOPTICS,JVASP-1432.zip,https://ndownloader.figshare.com/files/24037049', 'OPT-Bandst,JVASP-1432.zip,https://ndownloader.figshare.com/files/23714129', 'TBMBJ,JVASP-1432.zip,https://ndownloader.figshare.com/files/23572799', 'DFT-SCF,JVASP-1432.zip,https://ndownloader.figshare.com/files/23127821']",4,84.37,42.42,2.068,na,mp-3056,-Na-O-Tl
JVASP-108969,225,Fm-3m,Sr2SbAu,-1.07349,OptB88vdW,0.758,"{'lattice_mat': [[4.815597953896928, -0.0, 2.780286774991403], [1.6051993179656427, 4.540189291558107, 2.780286774991403], [-0.0, -0.0, 5.560573549982805]], 'coords': [[1.6052, 1.1350475, 2.7802875], [4.8156, 3.4051425, 8.3408625], [0.0, 0.0, 0.0], [3.2104, 2.270095, 5.560575]], 'elements': ['Sr', 'Sr', 'Sb', 'Au'], 'abc': [5.560577, 5.560576, 5.56057], 'angles': [60.0, 60.0, 60.0], 'cartesian': True, 'props': ['', '', '', '']}",31.42,0.0,na,"[[-43.6, 29.3, 29.3, -0.0, -0.0, -0.0], [29.3, 36.8, 24.4, -0.0, 0.0, 0.0], [29.3, 24.4, 36.8, -0.0, 0.0, -0.0], [-0.0, -0.0, -0.0, -8.6, 0.0, 0.0], [-0.0, 0.0, 0.0, 0.0, 6.0, 0.0], [-0.0, 0.0, -0.0, 0.0, 0.0, -8.6]]","{'p': 'na', 'n': 'na'}",25,na,na,500,-1.37669,24.726,24.726,24.726,18.9479,18.5066,18.7736,na,0.0,na,na,na,,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.0,na,intercalated ion,[],<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-108969.xml target='_blank' >JVASP-108969</a>,bulk,na,225,cubic,6.747,0.04,[],4,21.78,-5.77,0.946,na,mp-867168,-Au-Sb-Sr
JVASP-110247,123,P4/mmm,GeTe4Pb3,-0.31621,OptB88vdW,0.654,"{'lattice_mat': [[4.560044175110868, 0.0, 3e-16], [7e-16, 4.560044175110868, 3e-16], [-0.0, 0.0, 12.869944436665387]], 'coords': [[0.0, 0.0, 0.0], [0.0, 0.0, 3.0725681107210265], [2.28002, 2.28002, 0.0], [0.0, 0.0, 9.797371889278972], [2.28002, 2.28002, 6.43497], [2.28002, 2.28002, 9.689004295668386], [0.0, 0.0, 6.43497], [2.28002, 2.28002, 3.180935704331617]], 'elements': ['Ge', 'Te', 'Te', 'Te', 'Te', 'Pb', 'Pb', 'Pb'], 'abc': [4.56004, 4.56004, 12.86994], 'angles': [90.0, 90.0, 90.0], 'cartesian': True, 'props': ['', '', '', '', '', '', '', '']}",28.18,0.0,na,na,"{'p': 'na', 'n': 'na'}",45,na,na,500,-1.18078,35.1003,35.1003,34.2393,26.1455,26.1455,25.5746,na,0.0,na,na,na,,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.0336,na,3D-bulk,[],<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-110247.xml target='_blank' >JVASP-110247</a>,bulk,na,123,tetragonal,7.475,na,[],8,na,na,0.865,na,mp-1224448,-Ge-Pb-Te
JVASP-103080,38,Amm2,LiBi3Br2O4,-1.45572,OptB88vdW,2.452,"{'lattice_mat': [[6.871546942933468, 0.0236785201219431, 0.0], [-4.64806492748461, 5.061049457500195, 0.0], [0.0, 0.0, 5.544279543254872]], 'coords': [[3.4035346244540228, 1.5401963241040115, 2.77214], [-2.881580003663973, 4.288592135620445, 0.0], [4.989313739453224, 0.8467565166309433, 0.0], [-0.734514787899335, 3.349709490636126, 2.77214], [1.075097020276618, 2.5583906669804164, 0.0], [6.755790248136934, 0.07430017735152553, 2.77214], [3.386914838656445, 0.020888603358597938, 4.1646874827269516], [-2.3638469992302067, 2.5602537222946755, 1.3795925172730494], [-2.3638469992302067, 2.5602537222946755, 4.1646874827269516], [3.386914838656445, 0.020888603358597938, 1.3795925172730494]], 'elements': ['Li', 'Bi', 'Bi', 'Bi', 'Br', 'Br', 'O', 'O', 'O', 'O'], 'abc': [6.871591, 6.871586, 5.54428], 'angles': [90.0, 90.0, 132.3669], 'cartesian': True, 'props': ['', '', '', '', '', '', '', '', '', '']}",14.59,0.0,na,na,"{'p': 'na', 'n': 'na'}",25,na,na,1100,-3.16853,5.578,6.1287,6.2095,4.4893,5.0762,5.1636,na,0.0,na,na,na,,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,0.0036,na,intercalated ion,[],<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-103080.xml target='_blank' >JVASP-103080</a>,bulk,na,38,orthorhombic,7.363,na,[],10,na,na,2.402,na,mp-1222483,-Bi-Br-Li-O
JVASP-29054,156,P3m1,Te8MoW3,-0.07024,OptB88vdW,0.9,"{'lattice_mat': [[3.569608987333807, -2.306137609e-07, 4.4364195749e-06], [-1.7848046867332559, 3.0913726310121477, -2.30699586072e-05], [4.68494266611e-05, -0.0002720163084454, 38.07841726167043]], 'coords': [[4.517661165613338e-06, 2.060889987393994, 12.552920889254363], [2.4800050541430497e-05, 2.0608606390369935, 26.8305565601549], [1.784809381593546, 1.0303291985960805, 1.7935089565685138], [1.7848517993078301, 1.0302498232573, 16.057896120809684], [1.7848106755039204, 1.0303400265067342, 5.414574712218976], [1.7848459269120784, 1.0302953032124869, 19.69332943292846], [1.204672494228449e-05, 2.060883514339177, 8.91722869468303], [2.9622858734354545e-05, 2.060822487431783, 23.197190439096588], [6.417748656887571e-06, 2.060792424942655, 3.6024546952747567], [4.629709717527248e-05, 2.060729764597812, 17.875613217369875], [1.784811551368439, 1.030428748624038, 10.735184789460959], [1.7848306157729348, 1.030383811470961, 25.015421510320056]], 'elements': ['Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Te', 'Mo', 'W', 'W', 'W'], 'abc': [3.56961, 3.569605, 38.07842], 'angles': [90.0007, 89.9999, 120.0], 'cartesian': True, 'props': ['', '', '', '', '', '', '', '', '', '', '', '']}",5.84,na,na,"[[90.5, 18.1, -5.8, 0.0, -0.0, -0.0], [18.1, 90.5, -5.8, 0.0, 0.0, -0.0], [-5.8, -5.8, -21.9, 0.0, -0.0, -0.0], [0.0, 0.0, 0.0, 36.2, 0.0, -0.0], [-0.0, 0.0, -0.0, 0.0, 0.6, 0.0], [-0.0, -0.0, -0.0, -0.0, 0.0, 0.6]]","{'p': 'na', 'n': 'na'}",35,na,na,500,-4.02979,15.0196,15.0196,9.0346,na,na,na,"[-0.61, -0.25, -0.25, 8.08, 8.08, 9.13, 14.53, 14.53, 18.66, 18.66, 21.95, 29.19, 113.28, 113.28, 117.08, 117.08, 117.64, 117.64, 118.21, 118.21, 168.17, 172.86, 174.04, 175.36, 188.72, 188.72, 188.8, 188.8, 189.35, 189.35, 226.79, 226.79, 234.21, 234.96, 235.44, 280.09]",na,na,na,na,,0.13938,6.060863094021149,15.41135191,14.53209486,0.87925705,0.14,0.0,na,na,na,na,na,na,na,na,0.1291,na,2D-bulk,[],<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-29054.xml target='_blank' >JVASP-29054</a>,bulk,na,156,trigonal,6.593,4.69,"['FD-ELAST,JVASP-29054.zip,https://ndownloader.figshare.com/files/23050142', 'DFPT,JVASP-29054.zip,https://ndownloader.figshare.com/files/22951343', 'OPT-LOPTICS,JVASP-29054.zip,https://ndownloader.figshare.com/files/24281768', 'OPT-Bandst,JVASP-29054.zip,https://ndownloader.figshare.com/files/23869271', 'TBMBJ,JVASP-29054.zip,https://ndownloader.figshare.com/files/23627306', 'DFT-SCF,JVASP-29054.zip,https://ndownloader.figshare.com/files/23314433']",12,19.12,17.65,na,na,mp-1030108,-Mo-Te-W
JVASP-57155,150,P321,CaCO3,-2.40147,OptB88vdW,5.104,"{'lattice_mat': [[5.0149008654022955, 0.0, 0.0], [-2.5074504327011478, 4.339850934306999, -0.1728467771028991], [0.0, 0.3409614429460528, 8.566427746547093]], 'coords': [[2.5850371010742985, 1.5607761196089367, 2.8101330213147286], [0.07752542371756464, 0.0, 0.0], [0.07758710107426063, 3.120033880391065, 5.583446978685273], [0.0776034629190748, 2.95151344145357, 1.3459676815060615], [2.5850534629191113, 1.7292965585464253, 7.047612318493944], [0.07749958676607696, 0.17048, 4.283215], [3.881284531768656, 1.7109711368549223, 7.049110017842677], [1.9528261135825271, 2.8601833493347613, 7.003665156007396], [1.921045682999182, 0.6168051733213147, 7.092856301820266], [-0.586404317000816, 4.064004826678684, 1.3007236981797343], [0.7254244091434372, 1.2918843986274369, 4.238477479974874], [-1.7820255908565619, 3.3889256013725606, 4.15510252002513], [-0.5546238864174737, 1.820626650665236, 1.3899148439926072], [1.3738345317686482, 2.969838863145082, 1.3444699821573274], [3.7964841716420636, 0.17048, 4.283215]], 'elements': ['Ca', 'Ca', 'Ca', 'C', 'C', 'C', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O'], 'abc': [5.0149, 5.015125, 8.573213], 'angles': [90.0013, 90.0, 119.9985], 'cartesian': True, 'props': ['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']}",0.0,0.0,na,"[[152.2, 66.1, 58.5, 0.0, 18.5, 0.0], [66.1, 152.2, 58.5, -0.0, -18.5, -0.0], [58.5, 58.5, 94.0, -0.0, 0.0, 0.0], [0.0, 0.0, -0.0, 43.1, -0.0, 18.5], [18.5, -18.5, 0.0, -0.0, 24.9, 0.0], [-0.0, -0.0, 0.0, 18.5, 0.0, 24.9]]","{'p': 'na', 'n': 'na'}",25,na,na,1350,-5.81593,3.1499,3.1489,2.4665,2.5673,2.5672,2.1769,"[-0.17, -0.16, -0.05, 75.33, 75.33, 98.35, 118.27, 118.27, 161.46, 161.46, 165.0, 165.61, 184.12, 184.12, 204.68, 204.68, 226.69, 227.76, 271.79, 271.79, 297.38, 297.38, 307.06, 312.83, 312.83, 362.09, 362.27, 687.93, 687.93, 690.19, 690.19, 691.02, 691.02, 825.37, 835.19, 835.99, 1069.14, 1069.3, 1072.88, 1380.1, 1380.11, 1402.88, 1402.88, 1412.09, 1412.09]",0.0,na,na,na,83607,0.14311,5.578000930308916,9.10473068,2.92912406,6.17560662,3.99,0.0,na,na,na,na,na,na,na,na,0.0087,na,intercalated ion,[],<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-57155.xml target='_blank' >JVASP-57155</a>,bulk,na,150,trigonal,2.67,0.35,"['FD-ELAST,JVASP-57155.zip,https://ndownloader.figshare.com/files/23068589', 'DFPT,JVASP-57155.zip,https://ndownloader.figshare.com/files/22957424', 'OPT-LOPTICS,JVASP-57155.zip,https://ndownloader.figshare.com/files/24839678', 'OPT-Bandst,JVASP-57155.zip,https://ndownloader.figshare.com/files/23970005', 'TBMBJ,JVASP-57155.zip,https://ndownloader.figshare.com/files/23690678', 'DFT-SCF,JVASP-57155.zip,https://ndownloader.figshare.com/files/23443808']",15,84.96,32.93,6.932,na,mp-561412,-C-Ca-O
JVASP-51017,36,Cmc2_1,RbHO,-1.41406,OptB88vdW,3.914,"{'lattice_mat': [[0.0, 4.137278654408447, 0.152423255331877], [4.187886859024762, 0.0, 0.0], [0.0, -1.8610525466740206, -5.4982861829527625]], 'coords': [[3.1880459784294004, 0.058306439121432116, -1.5117045950213335], [1.0941009784294016, 2.2179235608785652, -3.834165404978664], [3.7644093148145807, 0.19391246467534332, -5.0700611955188695], [1.6704643148145806, 2.0823175353246577, -0.27580880448112627], [3.090259878685997, 0.1643991362082034, -4.348448608267096], [0.9963148786859978, 2.1118308637917953, -0.9974213917329042]], 'elements': ['Rb', 'Rb', 'H', 'H', 'O', 'O'], 'abc': [4.140087, 4.18789, 5.804714], 'angles': [90.0, 110.8097, 90.0], 'cartesian': True, 'props': ['', '', '', '', '', '']}",0.0,0.0,na,"[[43.5, 21.5, 19.7, -0.0, 0.0, -0.0], [21.5, 52.0, 11.7, -0.0, 0.1, -0.0], [19.7, 11.7, 44.2, -0.0, 0.2, -0.0], [-0.0, -0.0, -0.0, 23.1, -0.0, -0.0], [0.0, 0.1, 0.2, -0.0, 7.0, -0.0], [-0.0, -0.0, -0.0, -0.0, -0.0, 15.3]]","{'p': [2.3, 1.99, 329.63], 'n': [0.5, 0.52, 0.71]}",20,na,na,850,-3.20906,2.7336,2.6966,2.756,2.3005,2.2462,2.301,"[-0.07, -0.05, 0.04, 60.53, 82.19, 109.24, 126.81, 147.3, 152.9, 154.88, 205.96, 227.93, 717.98, 802.45, 871.37, 1004.88, 3394.22, 3448.25]",0.0,84.187,na,na,61048,0.0376,2.408496732026144,8.611804320000001,2.627286,5.98451832,0.64,0.0,-134.38666666666666,424.3533333333333,868.9433333333333,914.6166666666668,47681.92999999999,7019.223333333332,110091752333333.31,61697863600000.01,0.0127,na,intercalated ion,"[['Rb', 'a', '-8.032', '0.136', '-4.652', '0.136', '-7.526', '-0.917', '-4.652', '-0.917', '15.558'], ['H', 'a', '7.111', '1.085', '-26.365', '1.085', '-17.642', '-1.152', '-26.365', '-1.152', '10.53'], ['O', 'a', '24.565', '3.457', '-84.187', '3.457', '-61.312', '-4.036', '-84.187', '-4.036', '36.746']]",<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-51017.xml target='_blank' >JVASP-51017</a>,bulk,na,36,orthorhombic,3.618,0.28,"['FD-ELAST,JVASP-51017.zip,https://ndownloader.figshare.com/files/23072948', 'DFPT,JVASP-51017.zip,https://ndownloader.figshare.com/files/22956359', 'OPT-LOPTICS,JVASP-51017.zip,https://ndownloader.figshare.com/files/24826868', 'OPT-Bandst,JVASP-51017.zip,https://ndownloader.figshare.com/files/23964734', 'TBMBJ,JVASP-51017.zip,https://ndownloader.figshare.com/files/23651999', 'DFT-SCF,JVASP-51017.zip,https://ndownloader.figshare.com/files/23427587']",6,27.28,14.87,5.976,na,mp-626721,-H-O-Rb
JVASP-28886,156,P3m1,TeW2Se2S,-0.44154,OptB88vdW,0.311,"{'lattice_mat': [[3.3472438731581935, -1.3148163094e-06, -1.156094911e-07], [-1.6736228432543911, 2.89880903114175, -2.04809689918e-05], [-3.2080187057e-06, -0.0003405197850571, 35.01220279586681]], 'coords': [[2.0198707445707986e-07, 1.9324282348099115, 24.956782665698864], [8.237328908136642e-06, 1.9323667684796568, 21.13421442512759], [-1.3641127171513244e-06, 1.9324045061937507, 3.3284582249303636], [-1.8838330582474382e-06, 1.9323083102336933, 16.31747782862995], [1.6736229337102881, 0.966260893818403, 9.927790026123775], [1.6736264601938595, 0.9661344597363426, 23.047309961055493], [2.1280273300487225e-05, 1.9323026130564442, 11.602547717532833], [1.673632492102746, 0.9658532238659057, 1.6551723536983267], [1.6736102485947717, 0.9664281038791553, 5.003543376302683], [-2.3153672915616258e-05, 1.9327223252694625, 8.252666689663343], [1.6736198520692265, 0.9661014191201779, 14.792708290880833], [1.6736180843185295, 0.9660103699371118, 17.842360153795937]], 'elements': ['Te', 'Te', 'W', 'W', 'W', 'W', 'Se', 'Se', 'Se', 'Se', 'S', 'S'], 'abc': [3.34724, 3.347253, 35.0122], 'angles': [90.0008, 90.0, 119.9999], 'cartesian': True, 'props': ['', '', '', '', '', '', '', '', '', '', '', '']}",14.17,0.001,1.073,"[[-9.516135207832121e-17, -1.6736199999869393e-06, 1.67362502086, 2.0083439999943053e-05, 1.67360828466, 1.6736183263799997], [1.9324290597, 1.93240428667, 0.9662595903500001, 1.9323036462, 0.96642915899, 0.96610219257], [24.95678786236, 3.32845647258, 9.927772667140001, 11.60253957672, 5.0035518217, 14.7927178579], [6.694480000045212e-06, -1.6736200000073417e-06, 1.6736266944800002, 1.6736317153400002, -2.1757060000109002e-05, 1.6736166527600003], [1.9323676206800002, 1.9323071395300002, 0.9661350867399999, 0.9658529247900002, 1.9327217181100003, 0.96601170288], [21.13422589144, 16.317492501580002, 23.04729916572, 1.6551600788999998, 8.25267731466, 17.84235050272]]","{'p': 'na', 'n': 'na'}",30,0.0001,0.0524,750,-4.9927,13.8817,13.8816,8.0551,11.0443,10.9069,7.3516,na,0.001,na,na,na,,0.02884,na,13.34284905,13.00666819,0.33618086,0.06,0.0,na,na,na,na,na,na,na,na,0.2015,na,2D-bulk,[],<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-28886.xml target='_blank' >JVASP-28886</a>,bulk,na,156,trigonal,6.699,-0.02,"['DFPT,JVASP-28886.zip,https://ndownloader.figshare.com/files/22951127', 'OPT-LOPTICS,JVASP-28886.zip,https://ndownloader.figshare.com/files/24279122', 'OPT-Bandst,JVASP-28886.zip,https://ndownloader.figshare.com/files/23867681', 'TBMBJ,JVASP-28886.zip,https://ndownloader.figshare.com/files/23626895', 'DFT-SCF,JVASP-28886.zip,https://ndownloader.figshare.com/files/23313356']",12,2.86,4.62,0.479,na,mp-1028729,-S-Se-Te-W
JVASP-49977,221,Pm-3m,Ba3SiO,-1.30635,OptB88vdW,0.0,"{'lattice_mat': [[5.392014359941755, 0.0, -0.0], [0.0, 5.392014359941755, -0.0], [0.0, 0.0, 5.392014359941755]], 'coords': [[0.0, 2.696005, 2.696005], [2.696005, 0.0, 2.696005], [2.696005, 2.696005, 0.0], [0.0, 0.0, 0.0], [2.696005, 2.696005, 2.696005]], 'elements': ['Ba', 'Ba', 'Ba', 'Si', 'O'], 'abc': [5.39201, 5.39201, 5.39201], 'angles': [90.0, 90.0, 90.0], 'cartesian': True, 'props': ['', '', '', '', '']}",5.84,0.0,0.867,"[[86.6, 21.2, 21.2, 0.0, 0.0, -0.0], [21.2, 86.6, 21.2, 0.0, -0.0, -0.0], [21.2, 21.2, 86.6, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 24.6, 0.0, 0.0], [0.0, -0.0, 0.0, 0.0, 24.6, 0.0], [-0.0, -0.0, 0.0, 0.0, 0.0, 24.6]]","{'p': [0.0, 0.0, 0.0], 'n': [0.0, 0.0, 0.0]}",45,na,na,850,-2.58674,35.866,35.866,35.866,48.8568,48.8543,48.8521,"[-0.06, 24.7, 73.43, 118.33, 214.25]",0.0,163.985,0.0,0.0,,na,na,na,na,na,na,na,-24.13,122.45,50.88,1561.5600000000002,87408.18,104150.63,379622890000000.0,475719869999999.94,0.0426,na,intercalated ion,"[['Ba', 'c', '-163.985', '0.0', '0.0', '0.0', '81.993', '0.0', '0.0', '0.0', '81.993'], ['Si', 'a', '0.0', '0.0', '-0.0', '0.0', '-0.0', '-0.0', '-0.0', '-0.0', '0.0'], ['O', 'b', '0.0', '-0.0', '-0.0', '-0.0', '-0.0', '0.0', '-0.0', '0.0', '-0.0']]",<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-49977.xml target='_blank' >JVASP-49977</a>,bulk,na,221,cubic,4.831,0.24,"['FD-ELAST,JVASP-49977.zip,https://ndownloader.figshare.com/files/23071358', 'OPT-LOPTICS,JVASP-49977.zip,https://ndownloader.figshare.com/files/24826934', 'OPT-Bandst,JVASP-49977.zip,https://ndownloader.figshare.com/files/23943536', 'TBMBJ,JVASP-49977.zip,https://ndownloader.figshare.com/files/23670881', 'DFT-SCF,JVASP-49977.zip,https://ndownloader.figshare.com/files/23419823']",5,43.0,27.84,0.0,na,mp-754940,-Ba-O-Si
JVASP-76948,71,Immm,LiZn2Cu,0.97085,OptB88vdW,1.311,"{'lattice_mat': [[-8.75484757959316, -2.38723e-11, -5.054613514366437], [-8.38793641690422, -0.0355878376129375, 4.4191053603797315], [-5.697485049310656, 7.574158271495537, -0.2408935009773776]], 'coords': [[0.0, 0.0, 0.0], [-6.4895280803654165, 1.8025598e-14, -3.746727074741105], [-2.265321919634581, -1.8025598e-14, -1.307882925258895], [-4.377425, 0.0, -2.527305]], 'elements': ['Li', 'Zn', 'Zn', 'Cu'], 'abc': [10.109228, 9.480893, 9.480892], 'angles': [58.8804, 57.7823, 57.7823], 'cartesian': True, 'props': ['', '', '', '']}",31.76,0.0,na,na,"{'p': [385.26, 1691.73, 1154.97], 'n': [24.26, 74.15, 72.44]}",35,na,na,650,1.93091,5.6747,1.6284,2.9775,4.3984,1.5424,2.4932,na,0.0,107.238,na,na,,0.0,na,3.76404761,3.4150255,0.34902211,0.81,0.0,-269.5233333333333,289.44,6256.04,1505.0866666666664,53256.21666666665,19658.056666666667,217546669933333.25,99264148303999.95,1.1448,na,intercalated ion,"[['Li', 'a', '1.476', '-0.0', '-0.0', '-0.0', '-2.945', '-0.0', '-0.0', '-0.0', '1.469'], ['Zn', 'g', '53.618', '0.0', '-0.0', '0.0', '-107.238', '0.0', '-0.0', '0.0', '53.62'], ['Cu', 'd', '-5.872', '-0.0', '-0.0', '-0.0', '11.425', '0.0', '-0.0', '0.0', '-5.553']]",<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-76948.xml target='_blank' >JVASP-76948</a>,bulk,na,71,orthorhombic,0.543,na,"['DFPT,JVASP-76948.zip,https://ndownloader.figshare.com/files/22958057', 'OPT-LOPTICS,JVASP-76948.zip,https://ndownloader.figshare.com/files/25249907', 'OPT-Bandst,JVASP-76948.zip,https://ndownloader.figshare.com/files/23998826', 'TBMBJ,JVASP-76948.zip,https://ndownloader.figshare.com/files/23698181', 'DFT-SCF,JVASP-76948.zip,https://ndownloader.figshare.com/files/23503628']",4,na,na,1.545,na,mp-1096468,-Cu-Li-Zn
JVASP-54605,64,Cmce,Ba2ZnAg2Se2O2,-1.52618,OptB88vdW,1.147,"{'lattice_mat': [[0.0, 6.108202010802968, 0.0192731460996773], [6.108660502419779, 0.0, 0.0], [0.0, -3.022982428875249, -10.060621079583106]], 'coords': [[3.0543401770412584, 3.079724514564125, -8.266802216405022], [-1.0177041258059185e-05, 0.02562451456412501, -8.276437216405022], [1.0177041258059185e-05, 3.0595954854358745, -1.7649127835949796], [3.054319822958743, 0.005495485435874604, -1.7745477835949797], [0.0, 0.0, 0.0], [3.05433, 3.0541, 0.009635], [1.527211149953265, 1.5243805577863745, -5.020794099341458], [4.581541149953263, -1.493260557786376, -5.030190900658545], [4.581448850046738, 1.5608394422136218, -5.020555900658545], [1.5271188500467356, 4.578480557786377, -5.011159099341458], [3.054308364055062, 3.06425663381856, -3.2573992876358657], [2.163594493856416e-05, 0.010156633818557387, -3.267034287635866], [-2.1635944939785892e-05, 3.07506336618144, -6.7743157123641335], [3.05435163594494, 0.020963366181443482, -6.783950712364134], [1.7289485225863026, 4.37991685530556, 0.013811092032532972], [1.3253814774136985, 1.325816855305562, 0.0041760920325329765], [4.783278522586303, 4.78238314469444, 0.015093907967467027], [4.379711477413697, 1.7282831446944393, 0.005458907967467027]], 'elements': ['Ba', 'Ba', 'Ba', 'Ba', 'Zn', 'Zn', 'Ag', 'Ag', 'Ag', 'Ag', 'Se', 'Se', 'Se', 'Se', 'O', 'O', 'O', 'O'], 'abc': [6.10823, 6.10866, 10.504974], 'angles': [90.0, 106.905, 90.0], 'cartesian': True, 'props': ['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']}",14.02,0.0,na,na,"{'p': [0.75, 0.77, 29.21], 'n': [0.36, 0.36, 0.55]}",30,na,na,850,-2.26472,7.178,7.1777,7.8006,5.5449,5.5428,5.9849,na,0.0,na,na,na,,na,na,na,na,na,na,na,-106.97000000000001,271.5133333333333,561.58,1619.9099999999999,50051.80666666667,20498.916666666668,98628883333333.31,115283234399999.98,0.0155,na,intercalated ion,[],<a href=https://www.ctcms.nist.gov/~knc6/static/JARVIS-DFT/JVASP-54605.xml target='_blank' >JVASP-54605</a>,bulk,na,64,orthorhombic,6.604,na,"['OPT-LOPTICS,JVASP-54605.zip,https://ndownloader.figshare.com/files/24840356', 'OPT-Bandst,JVASP-54605.zip,https://ndownloader.figshare.com/files/23965796', 'TBMBJ,JVASP-54605.zip,https://ndownloader.figshare.com/files/23667245']",18,na,na,2.428,na,mp-622268,-Ag-Ba-O-Se-Zn
