MagpieData avg_dev Number,MagpieData avg_dev AtomicWeight,MagpieData mean NValence,MagpieData avg_dev MeltingT,MagpieData mean MeltingT,MagpieData avg_dev CovalentRadius,MagpieData avg_dev SpaceGroupNumber,MagpieData avg_dev GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev NdValence,MagpieData avg_dev MendeleevNumber,HOMO_energy,MagpieData avg_dev Electronegativity,gllbsc_gap
18.816326530612248,47.300970448979584,9.714285714285714,232.25795918367345,258.0257142857143,28.73469387755102,75.10204081632654,5.985354713306123,14.265748299314286,4.081632653061225,5.591836734693875,-0.338381,0.793469387755102,6.64508967335
10.0,25.380460000000003,9.5,517.3499999999999,1220.6,41.5,49.25,16.631249999999998,32.055,4.40625,33.375,-0.197497,0.7037500000000001,2.46187777879
2.653061224489796,5.447265020408163,4.571428571428571,479.85999999999996,470.47999999999996,26.448979591836736,105.3061224489796,4.277278911559184,12.847619047614286,0.0,20.122448979591834,-0.338381,0.9518367346938775,8.88788818227
13.813333333333333,32.98347733333333,5.066666666666666,240.12551111111108,312.07733333333334,68.16000000000001,107.52,37.69373333333333,43.605333333333334,2.311111111111111,38.986666666666665,-0.338381,1.156088888888889,6.41603909453
13.884297520661159,33.00081408264463,4.909090909090909,686.9752066115702,684.5272727272727,56.23140495867768,102.54545454545455,17.02487603305785,23.01772727272727,1.3388429752066116,34.36363636363637,-0.239422,1.0621487603305786,3.65220135875
11.861111111111109,27.855625,8.0,193.24277777777777,220.4366666666667,34.31944444444444,40.93055555555555,8.179791666666667,16.116249999999997,4.444444444444444,12.736111111111112,-0.338381,0.8759722222222223,5.00431991246
1.6790123456790118,3.3835061728395055,4.444444444444445,780.5925925925926,757.3333333333334,24.148148148148152,82.96296296296298,4.956049382716049,11.738888888888889,0.0,8.395061728395062,-0.338381,0.8716049382716049,9.04830735263
16.0,39.321257142857135,8.0,454.98122448979586,452.9085714285714,39.183673469387756,71.83673469387756,9.250204081632651,17.097142857142856,3.918367346938776,10.204081632653066,-0.338381,0.793469387755102,2.06311788852
6.627218934911242,14.465185704142012,6.461538461538462,270.86011834319527,274.8738461538461,28.781065088757398,68.99408284023669,6.234612566911243,14.128498168492307,2.603550295857988,13.443786982248517,-0.338381,0.8066272189349112,6.83860113147
21.919999999999998,54.825720911999994,3.7333333333333334,350.8952888888889,371.1426666666667,80.64,107.76888888888888,49.98773333333334,53.28033333333334,0.0,38.4,-0.338381,1.1809777777777777,6.98708943657
29.876543209876544,76.47197530864197,9.777777777777779,362.32098765432096,380.8888888888889,56.2962962962963,98.51851851851852,17.849382716049384,25.169444444444444,3.45679012345679,25.87654320987654,-0.338381,1.0790123456790122,1.28569047689
11.061224489795917,27.67985099591837,4.571428571428571,224.89632653061224,251.5842857142857,48.285714285714285,82.24489795918369,25.0085617104,28.2350340136,0.0,20.285714285714285,-0.338381,0.9844897959183674,8.52296507508
8.0,19.591632925619834,5.090909090909091,270.5586776859504,267.3818181818182,35.40495867768595,60.01652892561984,11.01493112946777,17.75958874458182,0.0,14.165289256198347,-0.338381,0.8307438016528926,9.37723989885
21.777777777777782,55.25471111111111,9.5,494.9755555555555,426.0316666666666,36.11111111111111,66.8888888888889,10.007777777766666,16.610833333325,3.6666666666666665,6.541666666666667,-0.338381,0.6844444444444445,6.11531883419
11.5625,27.390906249999997,9.25,236.91875,244.33499999999998,25.625,39.6875,6.01328125,13.915625000000002,4.6875,4.0625,-0.338381,0.5578125,4.85302021567
21.925925925925924,54.9086442962963,4.444444444444445,583.5555555555555,580.0,61.62962962962964,94.19753086419753,16.396666666666665,21.2,0.345679012345679,32.0,-0.338381,1.1234567901234567,7.02944590527
12.530612244897961,28.575248979591834,6.285714285714286,241.8620408163265,330.8442857142857,40.16326530612245,97.71428571428571,19.285986394559185,23.221547619042855,4.081632653061225,31.551020408163264,-0.338381,1.0604081632653062,4.0380520105
9.0,20.237066666666667,4.0,544.5855555555555,494.24333333333334,63.833333333333336,102.66666666666667,26.87962962964444,32.78722222223333,0.5555555555555556,35.166666666666664,-0.338381,1.2249999999999999,7.38617664973
9.83673469387755,23.032501061224487,6.0,189.0677551020408,220.2342857142857,40.9795918367347,82.24489795918369,19.240194363461228,23.381819727885716,2.4489795918367347,20.285714285714285,-0.338381,0.9240816326530611,7.06094163449
5.619834710743802,13.018806479338847,5.090909090909091,276.3438016528926,271.92727272727274,33.09090909090909,59.421487603305785,9.931955922856197,16.908679653672724,0.0,14.314049586776862,-0.338381,0.823801652892562,9.35010855508
10.75,25.764413840000003,5.166666666666667,629.94125,580.1175000000001,52.0,107.83333333333333,10.821388888879165,19.668333333325,0.4583333333333333,37.833333333333336,-0.338381,1.195833333333333,6.99683672017
10.653061224489793,26.693283673469384,5.857142857142857,577.844081632653,504.2342857142857,32.785714285714285,91.01020408163266,10.347244897959184,17.15285714285714,1.326530612244898,10.428571428571429,-0.338381,0.7943877551020407,6.90819774638
11.755102040816325,28.246277551020405,4.571428571428571,591.4448979591837,572.3142857142857,49.46938775510204,104.65306122448979,17.493061224489793,23.617142857142856,0.0,31.51020408163265,-0.338381,1.0644897959183675,8.1860051015
6.530612244897958,14.278181551020408,6.0,192.99755102040814,223.67285714285714,38.204081632653065,82.24489795918369,15.413245869775507,20.865272108842856,2.4489795918367347,20.489795918367346,-0.338381,0.9240816326530611,7.41692363028
13.510204081632653,32.71365451020408,6.0,187.29306122448978,218.68142857142857,44.89795918367348,82.24489795918369,25.37305150631837,26.959319727885713,2.4489795918367347,20.081632653061227,-0.338381,0.9289795918367346,7.22346149332
17.416666666666668,43.08054839166666,7.5,798.3754166666668,645.0725,34.44444444444444,92.11111111111113,4.261111111111112,12.300833333333335,2.5,11.0,-0.286883,0.69,5.43472566904
12.727272727272727,30.39589752066115,6.909090909090909,617.3004958677685,539.8218181818182,38.18181818181818,92.33057851239668,3.3079338842975208,11.70409090909091,3.0082644628099175,13.421487603305785,-0.338381,0.823801652892562,3.63373419244
9.591836734693876,22.262951020408167,4.571428571428571,494.0869387755102,452.1928571428571,47.183673469387756,106.28571428571429,19.5972108843551,22.13226190475714,1.2244897959183674,33.795918367346935,-0.338381,1.1199999999999999,4.0386690624
16.92,42.106736,6.2,802.8960000000001,723.88,55.67999999999999,102.71999999999998,16.2314,21.691,0.7200000000000001,32.879999999999995,-0.338381,1.02,4.66713362731
5.879999999999999,13.793545651199997,4.8,492.52979999999997,433.351,48.71999999999999,103.44000000000001,7.954549999986,15.98574999999,0.9,36.480000000000004,-0.338381,1.1867999999999999,5.69660199094
15.26530612244898,39.21819591836735,6.571428571428571,868.4791836734694,655.3228571428571,60.40816326530613,106.28571428571429,25.55619047620408,28.383333333342858,0.9795918367346939,33.30612244897959,-0.338381,1.0318367346938777,6.92285565808
7.338842975206611,15.679675041322314,5.454545454545454,655.2396694214876,655.4363636363637,44.628099173553714,99.47107438016528,11.258181818181818,17.13,2.0826446280991737,29.553719008264466,-0.322368,1.0353719008264464,1.33978635682
6.24,13.929840000000002,4.8,658.4856,536.786,53.75999999999999,104.16,20.168133333343995,22.68633333334,0.96,30.0,-0.338381,1.0632000000000001,4.35260115667
14.222222222222223,33.684711111111106,5.333333333333333,852.5333333333334,694.1999999999999,48.22222222222223,95.55555555555554,12.168888888888887,17.723333333333333,1.388888888888889,25.777777777777775,-0.338381,0.8377777777777776,5.3596223793
4.888888888888888,11.092547111111111,5.666666666666667,576.5833333333334,453.25,28.444444444444443,60.833333333333336,3.8600529100444447,12.000039682533334,0.8333333333333334,11.166666666666666,-0.338381,0.68,0.225953933215
22.32,56.5081359,7.4,800.856,722.1800000000001,50.04,91.08,8.6438,15.288,2.16,24.48,-0.322368,0.8976,0.875825896159
18.11111111111111,46.16096666666667,7.666666666666667,1001.8666666666668,806.1999999999999,38.0,88.66666666666667,4.6066666666666665,12.56,1.111111111111111,12.222222222222223,-0.338381,0.7133333333333334,4.84792201794
16.875,39.787678125,7.75,708.57375,763.37375,40.5,107.0,3.197499999999999,12.302499999999998,4.40625,13.375,-0.298706,0.7925,1.87819408875
9.142857142857142,20.597289795918364,4.571428571428571,672.8057142857142,541.18,59.10204081632653,106.28571428571429,25.58557823130612,28.331904761914284,1.2244897959183674,33.46938775510204,-0.338381,1.0644897959183675,6.11537630151
19.555555555555554,48.27137777777778,9.333333333333334,975.7288888888888,767.8133333333334,33.77777777777778,88.66666666666667,2.6222222222222222,11.071666666666667,3.1111111111111107,12.0,-0.338381,0.6377777777777779,4.30089432304
6.75,15.226376965,5.5,602.94125,562.1175,40.0,99.75,7.4093749999875005,14.424583333325,2.625,28.5,-0.322368,1.0175,2.38300380353
29.387755102040817,74.56790204081632,12.0,653.1755102040817,609.8857142857142,40.16326530612245,94.85714285714286,6.888979591836735,15.132857142857144,4.081632653061225,9.63265306122449,-0.28502,0.803265306122449,4.76017661543
3.8888888888888893,8.984562462222222,5.333333333333333,573.7516666666667,461.74499999999995,43.555555555555564,95.77777777777777,5.3100925925833335,13.31305555555,0.8333333333333334,29.333333333333332,-0.338381,1.08,3.18315857604
5.277777777777778,11.82277916666667,4.5,376.99666666666667,431.7966666666667,32.833333333333336,106.5,3.1745274584777774,11.831542145583333,1.388888888888889,34.5,-0.26654,1.135,0.144492868768
13.111111111111109,32.57891111111111,7.5,776.3166666666666,630.3666666666667,37.77777777777778,92.55555555555554,3.2799999999999994,11.565,2.111111111111111,14.91666666666667,-0.28502,0.8055555555555555,2.5465484159
16.753462603878116,40.240175069252075,5.7894736842105265,937.7551246537397,797.1894736842105,55.844875346260395,87.02493074792244,9.820554016620498,16.81578947368421,0.6648199445983379,32.31024930747922,-0.338381,0.9573407202216067,4.42063121644
19.919999999999998,48.899208,7.2,755.9188,671.802,51.84000000000001,99.0,13.746599999999997,19.8635,2.2399999999999998,26.139999999999997,-0.338381,0.9372,4.78344160966
3.2592592592592595,7.180328959999997,4.0,315.68691358024694,390.4088888888889,46.02469135802469,107.1604938271605,9.784362139901235,18.23592592591111,1.1851851851851851,38.81481481481482,-0.295049,1.1506172839506172,1.20614717753
3.5625,7.842428839999998,3.75,344.65999999999997,432.36,43.6875,101.71875,9.86604166665,19.377291666650002,1.3125,38.5,-0.295049,1.0921875,0.903440951969
18.90909090909091,48.40884628099173,7.636363636363637,1064.4079338842976,767.8781818181818,53.91735537190082,100.42975206611571,18.582644628109087,22.004393939399996,1.190082644628099,27.768595041322314,-0.338381,0.856198347107438,3.39783902663
16.444444444444443,39.19382222222222,7.0,759.2544444444444,618.2366666666667,36.88888888888889,88.66666666666667,3.772222222222222,11.934166666666668,3.3333333333333335,12.0,-0.338381,0.6733333333333332,3.84378762669
9.222222222222223,21.749855555555555,5.333333333333333,824.3111111111111,673.0333333333333,36.22222222222222,88.66666666666667,4.526666666666666,12.5,1.388888888888889,12.444444444444443,-0.338381,0.7577777777777778,5.24339391011
25.333333333333332,64.25959999999999,7.666666666666667,1018.9777777777778,819.0333333333333,54.444444444444436,96.44444444444446,14.74888888888889,19.343333333333334,1.111111111111111,25.333333333333332,-0.338381,0.8066666666666668,6.58158043617
6.0,13.02985,4.0,439.1315625,426.47375,62.25,108.5,29.634687500015623,33.5937500000125,0.65625,36.625,-0.338381,1.20875,5.40857985296
4.56,10.622242457599999,4.8,655.7384,543.654,44.88,104.16,6.131866666656,13.913666666660001,0.96,30.24,-0.338381,1.0368,4.58561765246
6.5200000000000005,15.117579999999998,4.0,479.5048,498.476,33.6,108.5,3.6538333333199993,12.75883333332,0.9,38.32,-0.338381,1.112,4.0679112988
4.444444444444445,9.844955555555556,5.333333333333333,665.1999999999999,553.6999999999999,32.88888888888889,88.66666666666667,3.7133333333333334,11.75,1.388888888888889,12.666666666666666,-0.338381,0.8688888888888888,3.29940299586
11.875,28.017803124999997,4.0,441.62187499999993,435.10124999999994,57.125,108.5,29.894479166668752,30.9335416666625,0.65625,36.625,-0.338381,1.18875,5.45793778414
4.859504132231405,10.416002776859505,5.454545454545454,456.505785123967,392.10909090909087,30.661157024793386,64.62809917355372,7.24807949625124,14.348679653672729,0.8264462809917354,17.289256198347108,-0.338381,0.777520661157025,0.699822321001
14.222222222222221,35.07737111111111,5.333333333333333,725.8666666666668,599.1999999999999,50.666666666666664,88.66666666666667,7.503194444444444,14.387916666666667,0.888888888888889,25.555555555555557,-0.338381,0.9222222222222222,4.45446449416
21.333333333333332,53.21360000000001,7.666666666666667,1030.0888888888887,827.3666666666667,50.0,95.55555555555554,12.148888888888889,17.783333333333335,1.111111111111111,25.555555555555557,-0.338381,0.7933333333333333,6.1860970972
14.5,33.70064875,8.0,723.3325,778.1325,34.75,98.75,2.566874999999999,11.19625,4.25,12.75,-0.298706,0.7675000000000001,1.44786549023
21.959999999999997,56.02469599999999,6.2,790.8960000000001,713.88,60.48,103.68000000000002,18.852200000000003,23.563000000000002,0.7200000000000001,32.64,-0.338381,1.0343999999999998,4.74610634282
9.444444444444445,22.15784059444444,5.333333333333333,803.5133333333333,634.7966666666666,32.55555555555556,96.0,3.1148148148111106,11.441111111108333,1.388888888888889,19.416666666666668,-0.338381,0.7611111111111111,5.20836226627
15.020408163265305,35.73835102040816,4.571428571428571,674.770612244898,534.3028571428571,64.65306122448979,106.28571428571429,32.77571428571429,33.365,1.2244897959183674,33.142857142857146,-0.338381,1.0644897959183675,6.2552930902
6.222222222222221,13.350066666666669,5.333333333333333,707.8666666666668,585.6999999999999,40.666666666666664,95.55555555555554,7.846666666666667,14.229999999999999,1.388888888888889,26.222222222222225,-0.338381,0.9377777777777777,3.39414429222
6.222222222222221,14.199691555555555,5.333333333333333,863.8666666666668,702.6999999999999,42.44444444444444,88.66666666666667,3.7855555555555553,11.944166666666666,0.888888888888889,26.0,-0.338381,0.8644444444444445,4.01619172661
5.777777777777779,12.42471111111111,6.333333333333333,469.30222222222227,403.0933333333333,23.333333333333332,61.11111111111111,4.543576388888888,12.156145833333333,1.6666666666666667,8.944444444444448,-0.295049,0.5488888888888886,2.06585306403
16.571428571428573,41.84328163265307,6.571428571428571,858.9151020408164,688.7971428571428,35.91836734693878,106.28571428571429,3.5790476190367344,12.236666666657143,0.9795918367346939,33.95918367346939,-0.338381,0.979591836734694,5.04220481297
17.28,42.111288,6.8,886.4159999999999,793.48,50.4,103.2,14.0972,18.987000000000002,1.6,27.119999999999997,-0.295049,0.9204000000000001,1.97871971451
18.22222222222222,44.730711111111106,5.333333333333333,841.4222222222221,685.8666666666667,52.666666666666664,96.44444444444446,14.76888888888889,19.283333333333335,1.388888888888889,25.555555555555557,-0.338381,0.8511111111111113,5.77102259559
17.76,43.255488,7.2,752.2176000000001,681.648,49.2,99.0,13.967999999999998,19.31,2.2399999999999998,26.080000000000002,-0.338381,0.9419999999999998,4.599056308
5.2653061224489806,11.47439842612245,4.571428571428571,624.8922448979592,555.4385714285714,48.48979591836735,105.63265306122449,9.641088435367347,16.634761904757145,0.7346938775510204,33.632653061224495,-0.338381,1.1036734693877552,5.1565928486
10.222222222222223,23.119822222222222,5.333333333333333,866.9777777777778,705.0333333333333,44.0,95.55555555555554,7.833333333333333,14.979999999999999,1.388888888888889,26.0,-0.338381,0.8266666666666665,4.90639367767
11.64,29.6520784576,5.4,629.9504,545.2479999999999,49.6,108.5,9.110799999984,17.854833333320002,0.72,37.92,-0.338381,1.1183999999999998,5.18413792788
9.666666666666666,22.419923391666668,5.333333333333333,808.395,625.0333333333333,40.88888888888889,96.0,9.547592592597221,16.15055555555833,1.388888888888889,19.166666666666664,-0.338381,0.778888888888889,5.42546194243
23.555555555555554,58.789155555555546,9.333333333333334,779.2488888888889,558.2533333333333,34.22222222222222,82.44444444444444,5.048352490422222,12.891264367816667,3.3333333333333335,11.777777777777777,-0.338381,0.6044444444444443,3.41947890108
16.473372781065088,41.07616568047337,4.923076923076923,671.4319526627219,600.3384615384615,58.79289940828403,102.72189349112426,19.066508875739647,22.279230769230768,0.7810650887573964,29.91715976331361,-0.338381,1.06698224852071,5.27536997769
19.555555555555554,49.27535,9.333333333333334,580.36,438.92,30.88888888888889,82.44444444444444,4.365440613027778,12.141264367816667,3.3333333333333335,12.0,-0.338381,0.7155555555555554,2.3704236155
11.36094674556213,26.95820118343195,4.923076923076923,685.6331360946746,611.876923076923,53.11242603550296,101.58579881656804,15.743431952662721,20.11923076923077,0.7810650887573964,30.201183431952664,-0.338381,1.049940828402367,5.0733368016
23.555555555555554,58.72271111111112,9.333333333333334,981.198888888889,751.4033333333333,38.666666666666664,88.66666666666667,3.852222222222222,11.994166666666667,3.1111111111111107,11.777777777777777,-0.338381,0.6288888888888889,4.31188845279
17.479999999999997,43.721495999999995,4.8,695.016,633.98,59.52,103.68000000000002,18.8738,23.527,0.9,32.760000000000005,-0.338381,1.0583999999999998,3.61508206386
17.4,43.053116,6.2,779.856,704.6800000000001,51.48,99.0,14.1482,20.203,0.7200000000000001,26.02,-0.338381,0.9827999999999999,4.67735925813
5.5600000000000005,12.598211843200001,4.8,657.112,540.22,49.32,104.16,13.15,18.3,0.96,30.120000000000005,-0.338381,1.05,4.56399443469
5.2,11.906144,4.8,649.1128000000001,560.2180000000001,35.760000000000005,104.16,2.7343999999919992,11.38366666666,0.96,30.479999999999997,-0.338381,1.0248000000000002,4.22414065082
16.75,41.33749722375,4.0,440.2421875,422.03125,67.875,108.5,38.494791666668746,38.7754166666625,0.65625,36.25,-0.338381,1.2025,5.51105803521
10.979591836734695,26.236235160816324,6.0,518.610612244898,481.0414285714286,43.26530612244898,100.57142857142857,5.911496598632653,14.024047619042857,2.6530612244897958,24.3265306122449,-0.338381,0.9910204081632654,4.45026466981
17.11111111111111,42.331616166666656,7.5,908.4416666666666,718.4499999999999,39.88888888888889,88.66666666666667,4.900555555555555,12.780416666666667,2.4583333333333335,18.291666666666668,-0.28502,0.7177777777777776,5.28896501794
28.0,69.94644224999999,12.5,434.0799999999999,469.16999999999996,36.5,85.0,5.6875,14.7925,5.0,8.25,-0.304738,0.6399999999999999,0.624828153939
23.839999999999996,61.503288,10.0,1162.1592,917.6019999999999,24.8,94.8,6.3588,12.213,3.2,3.8400000000000007,-0.338381,0.48,6.08955795381
22.244897959183675,55.38359960816326,6.0,370.01224489795925,378.2357142857143,62.16326530612245,91.22448979591836,20.95244897959184,26.923214285714288,2.4489795918367347,31.346938775510207,-0.338381,1.169795918367347,4.05813911665
13.875,33.989275625000005,6.25,716.875,628.3,35.4375,85.78125,7.938125,14.075000000000001,2.15625,16.1875,-0.338381,0.8078124999999999,7.00777445132
18.370370370370367,45.78444444444444,10.444444444444445,387.58666666666664,345.49,27.555555555555557,77.18518518518519,6.688148148148148,14.121111111111112,4.444444444444445,1.7777777777777761,-0.338381,0.5377777777777776,3.58070529361
17.5,42.6131675,6.5,610.2925,665.0925,51.75,98.75,10.176562500000001,16.544375000000002,3.625,24.875,-0.202272,0.97,4.93213482078
27.755102040816325,70.8336,8.0,397.7485714285714,402.83,61.714285714285715,105.63265306122449,20.89387755102041,27.387142857142862,2.4489795918367347,31.346938775510207,-0.338381,1.013877551020408,2.50530201187
26.25,66.98889221499999,9.5,441.43999999999994,454.44999999999993,42.5,107.5,6.933333333325,16.038333333325,3.75,29.25,-0.304738,0.8524999999999999,2.57929004658
22.41322314049587,55.69785123966942,6.181818181818182,355.5867768595041,380.75454545454545,59.404958677685954,89.75206611570249,20.110909090909093,26.720000000000002,2.975206611570248,29.752066115702476,-0.338381,1.0879338842975206,2.62955750202
19.59183673469388,48.75882448979591,11.142857142857142,170.1273469387755,203.6614285714286,31.346938775510207,51.75510204081633,6.287346938775511,14.606428571428571,4.8979591836734695,5.224489795918367,-0.338381,0.7134693877551019,5.71612136502
28.408163265306122,74.26981224489795,10.857142857142858,202.66285714285712,291.23999999999995,53.142857142857146,105.3061224489796,23.02027210885714,32.821190476199995,4.081632653061225,33.30612244897959,-0.338381,0.9134693877551021,3.49503529792
24.0,60.998687999999994,12.4,236.40240000000003,251.80200000000005,32.160000000000004,68.0,8.596799999999998,16.269,4.8,2.0799999999999983,-0.338381,0.48,5.05547281126
21.877551020408166,54.60274285714286,8.0,414.0751020408164,417.11571428571426,55.183673469387756,104.3265306122449,17.837551020408164,24.712857142857143,2.4489795918367347,31.755102040816325,-0.338381,0.9942857142857141,2.93889657811
10.792899408284025,26.9537325443787,6.923076923076923,168.1789349112426,191.44538461538465,40.899408284023664,72.44970414201184,17.0766469428071,22.97977564103077,1.4201183431952662,21.77514792899408,-0.338381,0.7640236686390532,7.62612781404
17.142857142857142,44.85903673469387,8.0,435.2995918367347,435.6871428571429,48.9795918367347,104.3265306122449,12.462857142857144,20.009999999999998,2.4489795918367347,32.16326530612245,-0.338381,0.9779591836734693,2.99301360412
19.555555555555557,49.60026666666666,9.333333333333334,296.82666666666665,277.42,32.0,62.22222222222223,11.403703703688885,17.657777777766665,4.444444444444444,1.3333333333333333,-0.338381,0.5955555555555554,4.24770811041
11.0,24.690299999999997,9.0,318.93999999999994,373.73999999999995,28.0,91.0,2.4275,11.5325,5.0,9.0,-0.338381,0.895,2.40067029217
20.639999999999997,50.765088000000006,9.6,407.5104,394.392,35.04,73.92,10.7784,18.087,4.8,0.9599999999999994,-0.338381,0.6672,3.82021471309
22.0,55.02289999999999,8.0,176.855,231.65499999999997,64.66666666666667,107.83333333333333,34.16277777777777,39.47833333333333,2.777777777777778,36.22222222222222,-0.338381,1.0583333333333333,3.2232978028
8.040000000000001,18.00423744,6.3,610.128,563.24,42.0,98.52000000000001,9.237300000000001,16.80275,2.5200000000000005,28.8,-0.338381,0.9461999999999999,6.49260135508
15.11111111111111,38.66267654320987,6.222222222222222,211.49333333333334,292.72999999999996,32.39506172839506,106.76543209876543,4.8353909464888885,14.5448148148,1.9753086419753088,41.876543209876544,-0.338381,1.1051851851851853,3.34963677877
20.22222222222222,49.18207777777778,10.222222222222221,363.8611111111111,418.66111111111115,35.22222222222222,77.83333333333333,7.036913580246914,16.029722222222222,4.944444444444445,6.222222222222222,-0.273634,0.7766666666666667,2.22597351446
21.919999999999998,56.1886129152,7.6,585.1408,578.548,43.2,103.51999999999998,8.719999999984001,18.343333333319997,2.88,36.96,-0.273634,1.0192,2.85844288995
19.68,47.432928,8.8,179.97600000000003,204.78,36.480000000000004,60.959999999999994,7.2744,15.167000000000002,4.8,5.76,-0.338381,0.7968,2.70064778823
22.222222222222218,56.48026666666666,11.333333333333334,218.89111111111114,218.96833333333336,29.777777777777775,59.055555555555564,7.960000000000001,15.075000000000001,4.444444444444444,1.777777777777781,-0.338381,0.44444444444444436,5.47576908662
21.11111111111111,54.11776666666666,8.0,223.93166666666664,278.7316666666666,34.0,107.83333333333333,5.663611111099999,14.7686111111,2.777777777777778,37.55555555555556,-0.338381,1.005,2.31753349098
4.346938775510204,8.958155648979593,4.571428571428571,149.25551020408165,185.39857142857144,48.95918367346939,83.83673469387756,20.285493197285714,26.641220238099997,0.0,34.46938775510204,-0.338381,0.9879591836734694,9.80519237041
20.0,47.67185,9.0,395.68,443.57,38.75,85.0,5.595,14.700000000000001,5.0,8.5,-0.298706,0.7925,2.0419856317
15.755102040816325,38.3685224489796,7.428571428571429,295.5265306122449,313.38571428571424,42.775510204081634,76.24489795918369,9.62857142857143,17.53,4.081632653061225,18.612244897959187,-0.338381,0.9404081632653061,4.24923839551
17.387755102040817,42.984805949387756,6.285714285714286,78.70938775510201,330.2828571428572,25.142857142857142,89.3061224489796,7.265034013616325,30.301190476171428,4.081632653061225,44.57142857142857,-0.267904,0.9746938775510203,5.45271123845
31.333333333333332,81.44631111111111,14.0,191.64444444444442,256.93333333333334,28.444444444444443,23.11111111111111,8.719444444444443,22.18416666666667,4.444444444444445,3.3333333333333335,-0.32038,0.568888888888889,4.62606635305
29.520000000000003,75.434064,9.8,344.352,341.76000000000005,55.44000000000001,69.44,18.799200000000003,24.771,3.2,24.88,-0.338381,0.9527999999999999,0.548120466822
9.12,20.88084,7.2,118.25519999999999,153.34599999999998,45.839999999999996,65.28,20.250400000008,25.980333333340003,3.2,27.520000000000003,-0.338381,0.8,6.21564090308
2.6666666666666665,5.876437617777779,5.333333333333333,96.19333333333334,126.94500000000001,30.222222222222225,59.77777777777777,7.895740740733333,15.02680555555,0.0,24.0,-0.338381,0.6816666666666666,9.73482446324
28.320000000000004,71.8293528,12.4,205.02000000000004,225.65,36.480000000000004,56.15999999999999,12.4116,19.448,4.8,4.240000000000004,-0.28502,0.6239999999999999,4.74539014385
27.75,71.49407884,10.5,201.4175,256.2175,45.5,81.375,10.995833333325,20.100833333325,3.75,31.75,-0.338381,0.9824999999999999,2.83035125835
26.666666666666668,67.53023777777778,17.333333333333332,182.58888888888887,328.68333333333334,34.44444444444444,23.11111111111111,12.834444444444443,28.35666666666667,4.444444444444444,4.222222222222224,-0.267904,0.48888888888888876,2.95369021411
14.160000000000002,34.9303928576,7.2,155.54880000000003,184.424,41.519999999999996,65.28,12.971599999992,19.91466666666,3.2,27.920000000000005,-0.338381,0.7895999999999999,5.9770762475
10.666666666666666,24.738311111111113,7.0,321.325,270.955,25.555555555555557,58.88888888888889,5.026111111111111,12.874583333333334,2.777777777777778,6.5,-0.298706,0.4038888888888887,5.32059496711
16.88888888888889,41.51348222222222,8.666666666666666,458.9777777777778,504.5333333333333,50.666666666666664,69.33333333333333,10.703888888888889,25.160833333333333,4.222222222222222,34.666666666666664,-0.295334,0.9333333333333332,7.36496960919
19.777777777777775,50.30189777777778,5.333333333333333,479.9111111111111,473.13333333333327,54.666666666666664,69.33333333333333,9.596666666666666,23.5,0.4444444444444444,34.44444444444444,-0.32038,0.9777777777777779,7.85358131192
23.76,61.1946904576,9.6,193.36079999999998,215.93400000000003,43.68,69.44,10.555999999992,17.90166666666,3.2,27.120000000000005,-0.338381,0.9431999999999998,2.96321674515
27.333333333333332,71.56831111111111,17.333333333333332,170.71111111111108,288.3333333333333,30.222222222222225,23.11111111111111,9.826666666666666,23.845000000000002,4.444444444444444,3.7777777777777763,-0.295334,0.5244444444444444,4.16216199885
33.111111111111114,85.10288817777779,14.0,217.88888888888889,217.56666666666663,38.44444444444444,1.3333333333333333,10.46388888888889,17.254166666666666,4.444444444444445,2.8888888888888906,-0.338381,0.7511111111111112,5.63892388421
11.583333333333334,27.52304583333333,9.5,432.715,440.9275,33.583333333333336,77.375,11.388055555558333,20.493055555558332,4.861111111111112,12.777777777777773,-0.295334,0.7113888888888887,4.94017951137
34.32000000000001,89.09100799999999,15.2,229.8104,285.24199999999996,33.12,64.0,9.3188,20.753500000000003,4.8,2.8,-0.32038,0.5624,3.83884050743
17.777777777777775,42.8496,8.0,239.74222222222224,234.60666666666668,34.666666666666664,80.8888888888889,4.6177777777777775,12.568333333333333,4.444444444444444,7.555555555555557,-0.338381,0.7777777777777777,2.93550067908
22.25,58.554475000000004,15.5,372.5137500000001,612.7425000000001,25.25,79.625,9.673750000000002,19.76125,3.75,8.75,-0.202272,0.5175,1.50927213795
13.333333333333334,32.09253597222222,9.5,425.98999999999995,451.01500000000004,35.166666666666664,77.375,12.515972222225,21.620972222224996,4.861111111111112,12.791666666666666,-0.267904,0.7033333333333333,4.19902717743
25.679999999999996,64.96761599999999,8.4,387.4776,377.69800000000004,54.35999999999999,82.32,18.632399999999997,24.631999999999998,3.2,24.840000000000003,-0.338381,0.9492,3.20868465046
24.24,61.025118,7.2,494.9039999999999,467.21999999999997,60.48,86.24000000000001,18.729,24.7125,1.78,32.279999999999994,-0.338381,1.0488,3.83299480369
26.639999999999997,68.15811199999999,12.4,316.0616,357.11799999999994,30.96,79.75999999999999,9.0964,20.4755,4.8,3.0400000000000005,-0.32038,0.5552,3.44322790636
4.0,8.646044444444447,6.333333333333333,51.91111111111112,93.73333333333333,16.0,23.111111111111114,6.84111111111111,14.235833333333332,0.0,3.1111111111111094,-0.32038,0.12444444444444451,1.52574751424
